wikidata_id,theme_id,note,nom,departement,osm_id,horaires,tarif,site_web,lat,lon
Q15939615,musees,Museo Civico Archeologico Giovanni Rambotti,Museo Civico Archeologico Giovanni Rambotti,017,node/6445946708,"Apr-Sep: Tu,Th 09:00-13:00; Fr,Sa,Su 09:30-12:30,14:30-19:00; Mo,We off; Jan 01,Jan 06,easter,Nov 01,Dec 08,Dec 25,Dec 26 off",yes,https://www.museorambotti.it/,45.468196,10.543802
Q55370155,musees,Museo Civico Archeologico - Castello dei Paleologi,Museo Civico Archeologico - Castello dei Paleologi,006,way/160645862,"May 01-Sep 30: We-Su 10:00-13:00,16:00-20:00; Oct 01-Apr 30: We-Sa 09:30-13:30,15:30-17:30; Su 11:00-13:30,15:30-17:30; Mo,Tu off",yes,https://www.acquimusei.it,44.673915,8.472533
Q54854704,musees,Museo Civico Archeologico,Museo Civico Archeologico,042,node/1962972167,"10:00-13:00,15:30-18:30",yes,https://www.sassoferratoturismo.it/museo-civico-archeologico/,43.435781,12.858371
Q55376900,musees,Museo Civico Archeologico,Museo Civico Archeologico,012,node/6441209608,"May 15-Sep 14: Th 10:00-13:00; Sa,Su 14:30-18:30; Sep 15-Dec 20, Feb 1-May 14: We,Th 10:00-13:00; Su 14:30-18:30; Dec 20-Jan 31: off",no,https://www.angera.it/it/esplora/luoghi/civico-museo-archeologico,45.773265,8.576565
Q3867796,musees,"Museo Civico ""Antonin Celeste Simonini""","Museo Civico ""Antonin Celeste Simonini""",036,node/4770998267,"Tu,Fr 09:00-12:30; Sa,Su 15:00-20:00",no,https://www.comune.castelfranco-emilia.mo.it/amministrazione/uffici/museo-civico-archeologico,44.594813,11.053589
Q18670440,musees,Museo Civico,Museo Civico,024,node/1421185933,We-Mo 10:00-19:00,yes,http://museibassano.it,45.766541,11.735252
Q55370591,musees,Museo Arti e Mestieri di un Tempo,Museo Arti e Mestieri di un Tempo,005,node/4774312039,Tu-Su 15:00-19:00,yes,https://museoartiemestieri.wordpress.com,44.826902,8.004917
Q1115335,musees,Museo Archeologico della Valle Sabbia,Museo Archeologico della Valle Sabbia,017,node/2470526928,"Mo-Fr 09:00-13:00; Th 14:00-17:00; Fr 20:30-21:30; Su 14:30-18:30; Sa, PH off",yes,http://museoarcheologicogavardo.it,45.584611,10.438712
Q55350141,musees,Museo Archeologico del Finale,Museo Archeologico del Finale,009,node/1686489622,"Jun 15-Sep 19: Tu-Su 10:00-13:00,16:00-19:00; Sep 20-Jun 14: Tu-Su 09:00-12:00,14:30-17:00",yes,http://www.museoarcheofinale.it/,44.175862,8.326335
Q3867688,musees,Museo Archeologico Storico Storia Naturale,Museo Archeologico Storico Storia Naturale,097,node/6455927608,"Tu 10:00-14:00; We-Su 10:00-18:00; Jan 01,easter,May 01,Dec 25-26 off",yes,http://www.museilecco.org/oraritariffe.htm,45.859581,9.397693
Q3867737,musees,Museo Archeologico Statale di Arcevia,Museo Archeologico Statale di Arcevia,042,node/3048889753,"Mo,Tu,Fr,Sa 08:30-13:00; We,Th 14:00-19:00; Su [1,2] 14:00-19:00, Su [3,4,5] 08:30-13:00",yes,https://musei.beniculturali.it/musei?mid=202&nome=museo-archeologico-statale-di-arcevia,43.500020,12.940895
Q3329493,musees,Museo Archeologico Regionale / Musée archéologique régional,Museo Archeologico Regionale / Musée archéologique régional,007,node/4548989643,"Apr-Sep: Mo-Su 09:00-19:00; Oct-Mar: Mo-Su 10:00-13:00, 14:00-18:00; Jan 1 off; Dec 25 off",yes,https://www.regione.vda.it/cultura/mostre_musei/musei/mar_aosta/default_i.aspx,45.738624,7.316098
Q55359472,musees,Museo Archeologico Nazionale di Verona,Museo Archeologico Nazionale di Verona,023,node/6632752551,Fr-Su 10:00-18:00; Mo-Th off,yes,https://www.beniculturali.it/luogo/museo-archeologico-nazionale-di-verona,45.441970,11.002668
Q3868430,musees,Museo Archeologico Nazionale di Locri Epizefiri,Museo Archeologico Nazionale di Locri Epizefiri,080,way/1072989607,Tu-Su 09:00-20:00; Mo off,yes,https://www.beniculturali.it/evento/locri-epizefiri-inaugurazione-del-nuovo-allestimento-del-museo-archeologico-nazionale,38.210159,16.240494
Q3867704,musees,Museo Archeologico Nazionale del Sannio Caudino,Museo Archeologico Nazionale del Sannio Caudino,062,node/2392684639,Tu-Su 09:00-19:00; Mo off,yes,http://www.polomusealecampania.beniculturali.it/index.php/il-museo-montesarchio,41.068653,14.643133
Q3867665,musees,Museo Archeologico Nazionale d'Abruzzo - La Civitella,Museo Archeologico Nazionale d'Abruzzo - La Civitella,069,way/137473583,"We,Fr,Sa,Su,PH 08:30-19:30; Mo,Tu,Th off",yes,https://www.musei.abruzzo.beniculturali.it/musei?mid=316&nome=museo-archeologico-nazionale-la-civitella,42.345168,14.162334
Q3329481,musees,Museo Archeologico Nazionale Gaio Cilnio Mecenate,Museo Archeologico Nazionale Gaio Cilnio Mecenate,051,node/2488595740,Mo-We 09:00-14:00; Th-Sa 09:00-19:30,yes,https://www.polomusealetoscana.beniculturali.it/index.php?it/196/arezzo-museo-archeologico-nazionale-gaio-cilnio-mecenate,43.460721,11.879572
Q3867696,musees,Museo Archeologico Nazionale G. Carettoni,Museo Archeologico Nazionale G. Carettoni,060,way/169339670,"Mo-Su 09:00-19:00; Jan 1, Dec 25 off",yes,https://www.polomusealelazio.beniculturali.it/index.php?it/561/museo-archeologico-nazionale-g-carettoni-e-area-archeologica-di-casinum,41.483365,13.823145
Q3867694,musees,Museo Archeologico Lametino,Museo Archeologico Lametino,079,node/2695349417,Tu-Su 09:00-19:00,no,https://musei.calabria.beniculturali.it/musei?mid=1362&nome=museo-archeologico-lametino,38.974600,16.319036
Q3867698,musees,Museo Archeologico Ibleo,Museo Archeologico Ibleo,088,node/2313283265,"Sa,Su 09:00-18:30",no,https://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=28&IdSito=67&IdC=&IdS=&IdAS=,36.923931,14.727016
Q27992939,musees,Museo Archeologico Genna Maria,Museo Archeologico Genna Maria,117,node/3708371943,"Mo-Sa 09:30-13:00,15:30-18:30",yes,https://www.gennamaria.it/,39.632775,8.868382
Q69328386,musees,Museo Archeologico Faggiano,Museo Archeologico Faggiano,075,node/3874335810,Mo-Su 09:30-20:00,yes,http://www.museofaggiano.it,40.350109,18.172383
Q72709277,musees,Museo Archeologico / Etnografico Palazzo Atzori,Museo Archeologico / Etnografico Palazzo Atzori,115,node/1593356518,"Jun 22-Sep 22: Tu-Su 09:00-13:00,16:30-19:30; Sep 23-Mar 20: Tu-Su 09:00-13:00,15:00-17:30; Mar 23-Jun 21: Tu-Su 09:00-13:00,15:30-18:30",yes,http://museoatzori.altervista.org/,40.082927,8.763209
Q55360658,musees,Museo Archeoambientale,Museo Archeoambientale,037,node/361141712,"Su 10:00-12:00, 17:00-19:00; Jul-Aug off",yes,https://museoarcheologicoambientale.it/,44.640332,11.189107
Q56261148,musees,Museo Agusta,Museo Agusta,012,way/353459809,"Tu,We 14:00-18:00; Su 09:30-12:30,14:00-18:00",yes,https://www.museoagusta.it/,45.631845,8.747957
Q3329417,musees,MuVet,MuVet,053,way/722825426,"Apr 1-May 31 Tu-Su 10:00-18:00; Apr 1-May 31 Mo off; Jun 1-Sep 15 Tu-Su 10:00-14:00, 15:00-19:00; Jun 1-Sep 15 Mo off; Sep 16-Oct 31 Tu-Su 10:00-18:00; Sep 16-Oct 31 Mo off; Nov 1-Dec 31 Tu-Su 10:00-16:00; Nov 1-Dec 31 Mo off; Dec 25-26 off; PH off",yes,https://www.museoisidorofalchi.it/,42.859567,10.970796
Q3936653,plages,Montedimezzo Riserva Naturale MAB - Unesco,Montedimezzo Riserva Naturale MAB - Unesco,094,way/125212517,Mo-Fr 08:00-16:00;Sa-Su 08:00-17:00;PH 08:00-17:00,no,https://www.riservamabaltomolise.it/,41.757743,14.212870
Q55352675,musees,Messner Mountain Museum Ortles,Messner Mountain Museum Ortles,021,way/529002034,"Mo-Su 14:00-18:00; Tu,PH off",yes,https://www.messner-mountain-museum.it/ortles/museum/,46.530431,10.579253
Q55677397,musees,Maranatha Krippennmuseum - Maranatha museo dei presepi,Maranatha Krippennmuseum - Maranatha museo dei presepi,021,way/136900937,"Mo-Sa 09:00-12:00,14:00-18:00; Su 14:00-17:00; PH off",yes,https://www.krippenmuseum.com/,46.951594,11.918754
Q3867978,musees,MUST,MUST,108,node/3758964728,"We,Th 10:00-13:00; Fr-Su 10:00-13:00,15:00-19:00",yes,https://www.museomust.it/,45.612083,9.370605
Q125703946,musees,MUSA - Museo del sale,MUSA - Museo del sale,039,node/12809430118,"Jun 01-Sep 15 Mo-Su 20:30-00:00; Sep 16-May 31 Sa, Su, PH 14:30-19:00; Mo, Tu 14:30-19:00; Sa, Su 09:30-12:30 ""by appointment""",yes,https://musa.comunecervia.it/it/,44.262863,12.350072
Q16337988,musees,MURATS - Museo Unico Regionale Arte Tessile Sarda,MURATS - Museo Unico Regionale Arte Tessile Sarda,115,way/293638649,"Apr-Oct Tu 10:00-13:00,17:00-20:00; Apr-Oct We-Su 09:30-13:00,17:00-20:00; Nov-Mar Tu 10:00-13:00,16:00-19:00; Nov-Mar We-Su 09:30-13:00,16:00-19:00",yes,https://www.murats.it/,39.955126,8.946850
Q3868388,musees,MIC Museo internazionale della calzatura,MIC Museo internazionale della calzatura,018,node/2532943721,"Tu-Fr 14:00 -17:30; Sa-Su,PH 10:00-18:00; Mo off",no,https://www.museocalzaturavigevano.it/it/,45.316947,8.856982
Q16337090,musees,MAGMA,MAGMA,053,way/200978609,"Sep-May Tu-Su 15:30-19:00; Jun-Aug Tu,Th,Su 09:00-13:00,17:30-21:30; Jun-Aug We,Fr 17:30-21:30;  Mo,PH off",yes,https://www.magmafollonica.it/,42.922651,10.762111
Q3867994,musees,MAEC - Museo dell'Accademia Etrusca e della Città di Cortona,MAEC - Museo dell'Accademia Etrusca e della Città di Cortona,051,node/1601704906,Apr 01-Oct 31: Mo-Su 10:00-19:00; Nov 01-Mar 31: Tu-Su 10:00-17:00; Mo off; Dec 25 off,yes,https://www.cortonamaec.org/,43.275429,11.984827
Q64143684,musees,M9 Museo 900,M9 Museo 900,027,node/6118418587,Mo-Fr 09:00-20:00; Tu off; Sa 10:00-21:30; Su 10:00-21:00,yes,https://www.m9digital.it/,45.491740,12.240923
Q3840616,musees,LunEur Park,LunEur Park,058,relation/3545457,We-Fr 12:00-18:00; Sa 10:00-20:00; Su 10:00-18:00,yes,https://www.luneurpark.it/,41.836477,12.476147
Q27031421,musees,Le Gallerie,Le Gallerie,022,node/446773163,Tu-Su 10:00-18:00,yes,https://museostorico.it/location/le-gallerie/,46.071760,11.113531
Q107149279,musees,Lanserhaus,Lanserhaus,021,node/1885120329,"Tu-Fr 15:00-18:00; Sa, Su 10:00-12:00, 15:00-18:00",no,https://www.eppan.eu/de/Lanserhaus,46.456168,11.259206
Q30064559,musees,La limonaia del Castel,La limonaia del Castel,017,node/7709961185,Mar 22-May 31 10:00-18:00; Jun 01-Sep 30 10:00-22:00; Oct 01-31 10:00-18:00,yes,http://www.comune.limonesulgarda.bs.it/index.asp?lang=1&menu=96&art=62,45.816035,10.792260
Q3867590,musees,La Casina delle Civette,La Casina delle Civette,058,way/190389788,"Mo-Su,PH 09:00-19:00",yes,https://www.museivillatorlonia.it/casina_delle_civette,41.914309,12.512965
Q56258452,musees,Il Museo della Carta,Il Museo della Carta,017,way/207118534,Mo-Su 10:00-18:00,yes,https://www.valledellecartiere.it/it/,45.649507,10.604029
Q20009206,grottes,Grotta Remeron,Grotta Remeron,012,node/2246771704,24/7,no,https://www.gruppogrottegallarate.it/speleologia/grotte/grotta-remeron-grotta-remerazzo/,45.859934,8.746202
Q55376526,musees,Galleria d'Arte Sacra dei Contemporanei,Galleria d'Arte Sacra dei Contemporanei,015,node/6424853356,Th-Fr 14:30-17:30; Sa 14:30-18:30; Su-We off,yes,https://www.villaclerici.it/galleria-darte-sacra-dei-contemporanei/,45.517980,9.189422
Q69547768,musees,Galleria Civica,Galleria Civica,116,node/3983086257,"Apr-Sep: Tu-Su 09:00-13:00,15:30-19:30; Oct-Mar: Tu-Su 09:00-13:00,15:00-17:30",yes,https://museiseui.altervista.org/,39.839693,9.324120
Q55372756,musees,Forum,Forum,103,way/203857815,Tu-Su 15:00-18:00,yes,www.forumomegna.org,45.878429,8.412077
Q21235335,megalithes,Fornaci romane di Lonato del Garda,Fornaci romane di Lonato del Garda,017,way/361318908,Su 10:00-17:00,yes,http://www.fornaciromanedilonato.it/fornaci,45.415945,10.507302
Q3747250,musees,Fonderia Napoleonica Eugenia,Fonderia Napoleonica Eugenia,015,node/6060106486,Sa 11:00-19:00; Su 10:00-19:00; Mo-Fr off,no,https://www.fonderianapoleonica.it/,45.492958,9.187541
,musees,Fondazione Museo di Palazzo Moroni,Fondazione Museo di Palazzo Moroni,016,way/167434759,We-Su 10:00-18:00,yes,https://fondoambiente.it/luoghi/palazzo-moroni,45.703431,9.667889
Q55372284,musees,Ecomuseo del Freidano,Ecomuseo del Freidano,001,node/5389727891,Sa-Su 15:00-18:00,no,http://www.ecomuseodelfreidano.it/index.php,45.137060,7.780199
Q67183022,musees,Eck Museum of Art,Eck Museum of Art,021,node/2749650579,"Mo,We,Fr,Su off; Tu,Th 10:00-16:00; Sa 10:00-12:00",yes,http://www.stadtmuseum-bruneck.it/,46.796282,11.941034
Q5311241,musees,Ducati Museum,Ducati Museum,037,node/6586689111,Mo-Su 09:00-18:00,yes,https://www.ducati.com/it/it/borgo-panigale-experience,44.516158,11.268432
Q3713404,musees,Domus Romana del Varrone,Domus Romana del Varrone,005,node/4805803221,Tu-Su 10:00-18:00,yes,https://www.fondazioneastimusei.it/domus-romana/,44.899250,8.196221
Q61723551,musees,Collezione Xilografica Mario Delitala,Collezione Xilografica Mario Delitala,114,node/4396897421,"Mo-Sa 07:30-14:00; Tu 07:30-14:00,15:00-18:00",no,https://www.comune.orani.nu.it/,40.250128,9.177437
Q59633221,musees,Classis Ravenna,Classis Ravenna,039,node/6113376241,"PH,Mo-Su 10:00-18:30",yes,https://classisravenna.it/,44.379935,12.237877
Q56421730,musees,Civico museo Parisi Valle,Civico museo Parisi Valle,012,way/125095154,"Fr-Su 10:00-12:00,15:00-18:00",no,https://www.museoparisivalle.it/,46.039976,8.733864
Q112944253,musees,Civico Museo Insubrico di Storia Naturale,Civico Museo Insubrico di Storia Naturale,012,node/11298117279,"""reservation by phone""",no,https://comune.clivio.va.it/contenuti/53231/civico-museo-insubrico-storia-naturale-visitor,45.862509,8.928156
Q3678768,musees,Civico Aquario Marino,Civico Aquario Marino,032,way/705613860,10:00-19:00; We off,no,https://www.aquariomarinotrieste.it/,45.648133,13.762602
Q16335817,musees,"Civici Musei di Villa Mirabello, Archeologico e Risorgimentale","Civici Musei di Villa Mirabello, Archeologico e Risorgimentale",012,node/731323722,"Tu-Su 09:30-12:30,14:00-18:00; Mo off; Jan 01,06,easter,May 01,Nov 01,Dec 24,31 14:00-18:00, Dec 25 off",yes,https://cultura.gov.it/luogo/civico-museo-archeologico-di-villa-mirabello,45.815774,8.822802
Q3678766,musees,Civiche raccolte d'arte di palazzo Marliani-Cicogna,Civiche raccolte d'arte di palazzo Marliani-Cicogna,012,node/3083605084,"Tu,We,Th 14:30-18:00; Fr 09:30-13:00, 14:30-18:00; Sa 14:30-18:30; Su 15:00-18:30; Mo off",no,https://www.comune.bustoarsizio.va.it/index.php/visita-busto/museopalazzomarlianicicogna/il-museo-e-la-sua-storia-cicogna,45.613569,8.851713
Q54855128,musees,Civica Raccolta d'Arte,Civica Raccolta d'Arte,042,node/1962972166,"10:00-13:00,15:30-18:30",yes,https://www.sassoferratoturismo.it/,43.436104,12.859018
Q55678857,megalithes,Cisternone Romano,Cisternone Romano,059,node/10788552367,"Mo-Su 10:30-12:30,17:00-20:30",yes,https://www.comune.formia.lt.it/home/vivere/luoghi/Luogo-7.html,41.255695,13.601045
Q3661799,musees,Casino Nobile,Casino Nobile,058,way/1168238301,"Tu-Su 09:00-19:00; Dec 24,31 09:00-14:00; Mo off; Jan 01 off; May 01 off; Dec 25 off",yes,https://www.museivillatorlonia.it/it/casino_nobile/il_casino_nobile,41.914795,12.511321
Q3867591,musees,Casa d'Arte Futurista Depero,Casa d'Arte Futurista Depero,022,node/1992954489,Tu-Su 10:00-18:00,yes,https://www.mart.tn.it/visita/visita-la-casa-d-arte-futurista-depero-123036,45.886960,11.045170
Q30066260,musees,Casa Masaccio - Galleria Comunale d'Arte Contemporanea,Casa Masaccio - Galleria Comunale d'Arte Contemporanea,051,node/1279640468,"Tu-Fr 15:00-19:00; Sa,Su 10:00-13:00,15:00-19:00",no,https://www.casamasaccio.it/,43.564084,11.531042
Q54854928,musees,Casa Leopardi,Casa Leopardi,043,node/3724486808,09:00-18:00,yes,https://www.giacomoleopardi.it/,43.398171,13.551960
Q17623900,musees,Casa Andriollo,Casa Andriollo,022,way/139940396,"Mar-Jun,Oct: Sa,Su 14:30-18:00; Mar-Jun,Oct: Mo-Fr,PH off; Jul-Sep: Sa,Su 10:30-12:00,15:00-18:30; Jul-Sep: Mo-Fr,PH off",yes,http://www.valsuganacultura.it/museodiffuso/casaandriollo.html,46.040962,11.464168
Q70342020,musees,Camera - Centro Italiano per la fotografia,Camera - Centro Italiano per la fotografia,001,node/4397157196,"Mo-We, Fr-Su 11:00-19:00; Th 11:00-21:00",yes,https://camera.to/,45.064237,7.690755
Q22691332,musees,Bergwerk Villanders - Miniera Villandro,Bergwerk Villanders - Miniera Villandro,021,node/2363309438,"Open from Easter until the end of October; Tu,Th 10:00-10:29,14:00-14:29; Su 10:00-10:29",yes,https://www.bergwerk.it/,46.654077,11.543538
Q3671783,musees,Battistero di San Pietro,Battistero di San Pietro,005,way/127582542,"Nov-Mar: Tu-Sa 10:00-13:00,15:00-18:00; Apr-Oct: Su 10:00-13:00,16:00-19:00",yes,https://www.comune.asti.it/pagina796_san-pietro-in-consavia.html,44.902692,8.213303
Q84035459,megalithes,Area Archeologica del Turriglio,Area Archeologica del Turriglio,004,way/532537728,sunrise-sunset,no,http://www.archeo.piemonte.beniculturali.it/index.php/it/musei/aree-archeologiche/68-aree-arch-prov-di-cuneo/289-area-archeologica-del-turriglio,44.695160,7.912824
Q123888801,musees,Archivio Museo Cesare Mattei,Archivio Museo Cesare Mattei,037,way/1274374359,"Apr-Oct Sa-Su 10:00-13:00,15:30-18:30; Nov-Mar Sa-Su 10:00-13:00,14:00-17:00",yes,https://www.rocchettacesaremattei.it/,44.228220,11.056512
Q73488757,musees,Antiquarium Pyrgense,Antiquarium Pyrgense,058,node/1217520276,"Tu,Th,Sa 9:00-13:00",no,http://www.etruriameridionale.beniculturali.it/index.php?it/150/antiquarium-di-pyrgi,42.016833,11.959416
Q3618772,musees,Antiquarium Arborense,Antiquarium Arborense,115,way/321312230,"Mo-Fr 09:00-20:00; Sa-Su 09:00-14:00,15:00-20:00",yes,https://www.antiquariumarborense.it/,39.904468,8.592715
Q3867667,musees,mab - Museo Archeologico Ferruccio Barreca,mab - Museo Archeologico Ferruccio Barreca,119,way/278406532,Mo-Su 09:00-19:00,,https://mabsantantioco.it/,39.075778,8.451599
Q55351927,musees,Zeitreise Mensch - Museo Uomo nel Tempo,Zeitreise Mensch - Museo Uomo nel Tempo,021,node/560013174,"Mo-Su 08:00-20:00 ""by appointment""",,https://www.museumzeitreisemensch.it/it/,46.313749,11.224151
Q3312885,plages,ZSC Fiume Mignone (medio corso),ZSC Fiume Mignone (medio corso),058,way/400662383,24/7,,https://www.regione.lazio.it/binary/rl_ambiente/tbl_contenuti/cartografia/Roma/IT6030001.PDF,42.129483,12.050293
Q3312885,plages,ZPS Fiume Mignone (basso corso),ZPS Fiume Mignone (basso corso),056,way/830680339,24/7,,https://www.regione.lazio.it/binary/rl_ambiente/tbl_contenuti/cartografia/Roma/IT6030001.PDF,42.213089,11.840611
Q55351863,musees,Weinmuseum - Museo provinciale del vino,Weinmuseum - Museo provinciale del vino,021,node/3822370213,Tu-Sa 10:00-17:00,,https://www.museo-del-vino.it,46.412527,11.246536
Q4012807,megalithes,Villa romana di Desenzano del Garda,Villa romana di Desenzano del Garda,017,node/393013053,Tu-Su 08:30-19:30;Mo off,,https://musei.lombardia.beniculturali.it/musei/villa-romana/,45.472984,10.538261
Q16621620,chateaux,Villa del Colle del Cardinale,Villa del Colle del Cardinale,054,way/256190289,"Apr-Oct: Sa,Su,PH 10:00-19:00; Nov-Mar: Sa,Su,PH 11:00-15:00; Mo-Fr off",,https://musei.beniculturali.it/musei?mid=5416&nome=villa-del-colle-del-cardinale,43.179075,12.308020
Q113199697,chateaux,Villa Rezzola,Villa Rezzola,011,way/205909169,"closed ""closed for restauration until December 2024""",,https://fondoambiente.it/luoghi/villa-rezzola/,44.085997,9.909797
Q73484864,monuments,Villa Meleto,Villa Meleto,001,relation/16198090,"Tu-Su 10:00-12:30,15:00-19:00; We off",yes,,45.374079,7.781858
Q4011896,chateaux,Villa Cicogna Mozzoni,Villa Cicogna Mozzoni,012,way/107433540,"Su 09:30-12:00,14:30-19:00; Mo-Sa closed; PH closed",,https://www.villacicognamozzoni.it,45.875990,8.870296
Q66436113,musees,Via Francigena Entry Point - Museum La Casa del Boia,Via Francigena Entry Point - Museum La Casa del Boia,046,node/7319468526,"We,Fr 14:00-18:00; Th 10:00-13:00; Sa,Su 10:00-18:00",,https://viafrancigenaentrypoint.eu/,43.845788,10.514111
Q130910654,monuments,Trofa du Camperi,Trofa du Camperi,087,node/1506501981,24/7,,https://www.etnanatura.it/sentieri.php?nome=A_trofa_du_camperi,37.759856,15.068428
Q34501127,musees,Torre del Barbarossa,Torre del Barbarossa,097,way/109012649,"""by appointment""",yes,,45.916556,9.330975
Q113014564,chateaux,Torre Civica del Belvedere,Torre Civica del Belvedere,004,way/746426881,"Apr,May,Jun,Oct: Sa, Su, PH 15:00-18:00; Jul,Aug,Sep: Sa, Su, PH 16:00-19:00",,https://www.comune.mondovi.cn.it/vivere-la-citta/turismo/conoscere-mondovi/piazza/belvedere-torre-parco-del-tempo/,44.390371,7.829045
Q15812268,megalithes,Tomba di Giganti Moru,Tomba di Giganti Moru,113,node/4420767395,Mo-Su 09:00-sunset,,https://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=155999&pagename=57,41.069140,9.412071
Q112054994,megalithes,Teatro Romano,Teatro Romano,017,way/583750317,Tu-Su 09:00-12:00;,,http://www.parcoarcheologicocividate.valcamonicaromana.beniculturali.it/index.php?it/1/home,45.944179,10.280722
Q24942825,megalithes,Teatro,Teatro,094,way/243652408,Apr 1-Sep 30: Tu-Fr 10:00-19:30; Sa-Su 10:00-19:30; Oct 1-Mar 31: Tu-Fr 10:00-17:42; Sa-Su 10:00-19:30; Mo off,,https://www.musei.molise.beniculturali.it/musei?mid=6691&nome=santuario-italico,41.739789,14.387423
Q106873311,musees,TTram,TTram,022,node/6586924497,Mo-Fr 09:00-17:00; Sa 09:00-12:00,,https://www.ttram.it,46.101951,11.095267
Q16337292,musees,Subterraneo,Subterraneo,053,node/11663945036,"Apr-Jun Tu-Su 11:00-13:00,14:00-16:00; Apr-Jun Mo off; Sep Tu-Su 11:00-13:00,14:00-16:00; Sep Mo off; Oct Fr-Su 11:00-13:00,14:00-16:00; Oct Mo-Th off; Dec 22-Jan 7 Mo-Su 11:00-13:00,14:00-16:00; Dec 8 Mo-Su 11:00-13:00,14:00-16:00; Dec 9-Dec 21 off",yes,,43.048123,10.888662
,grottes,Su Coloru (ingresso alto) K0028,Su Coloru (ingresso alto) K0028,112,node/5599386676,24/7,no,,40.818009,8.809308
Q3968798,musees,Stazione dell'Arte,Stazione dell'Arte,116,way/298073458,"Tu-Su 09:30-13:30,14:30-18:30",,https://stazionedellarte.com,39.804040,9.512349
Q3966478,musees,Speleovivarium Ervin Pichl,Speleovivarium Ervin Pichl,032,node/2616620169,Su 10:00-13:00,,https://www.sastrieste.it/SitoSAS/Viva6.html,45.643336,13.756953
Q3957971,monuments,Serra Moresca,Serra Moresca,058,way/297155397,"Oct-Mar: Tu-Su 10:00-16:00; Apr-Jun, Sep: Tu-Su 10:00-19:00; Dec 24, 31: 10:00-14:00; Mo, Jan 1, May 1, Jul-Aug, Dec 25 off",yes,,41.913150,12.513959
Q17592733,musees,Schreibmaschinenmuseum,Schreibmaschinenmuseum,021,node/760263777,"Apr-Oct: Mo 14:00-18:00; Tu-Fr 10:00-12:00, 14:00-18:00; Sa 10:00-12:00; Su, PH off; Nov-Mar: Tu 10:00-12:00",,https://www.schreibmaschinenmuseum.com/museo-storia/,46.684545,11.073626
